f1,f2,f3,f4,f5,dangerous,trial,sequence,sim_response,correct,performance,c,w,agent,subject
1,1,0,1,1,0,36,36,1,0,0.4166666666666667,0.1,equal,equal_c01,4
0,0,1,1,1,0,37,37,0,1,0.43243243243243246,0.1,equal,equal_c01,4
1,0,1,0,1,1,38,38,0,0,0.42105263157894735,0.1,equal,equal_c01,4
0,1,0,0,1,0,39,39,1,0,0.41025641025641024,0.1,equal,equal_c01,4
1,0,1,1,0,1,40,40,1,1,0.425,0.1,equal,equal_c01,4
0,0,1,1,0,0,41,41,1,0,0.4146341463414634,0.1,equal,equal_c01,4
0,0,1,0,0,0,42,42,1,0,0.40476190476190477,0.1,equal,equal_c01,4
1,1,0,1,0,0,43,43,1,0,0.3953488372093023,0.1,equal,equal_c01,4
1,0,1,1,1,1,44,44,1,1,0.4090909090909091,0.1,equal,equal_c01,4
1,0,0,1,1,0,45,45,0,1,0.4222222222222222,0.1,equal,equal_c01,4
1,0,1,1,1,1,46,46,1,1,0.43478260869565216,0.1,equal,equal_c01,4
1,0,1,0,0,1,47,47,1,1,0.44680851063829785,0.1,equal,equal_c01,4
0,1,1,1,0,0,48,48,0,1,0.4583333333333333,0.1,equal,equal_c01,4
0,1,0,1,0,0,49,49,1,0,0.4489795918367347,0.1,equal,equal_c01,4
1,1,1,1,1,1,50,50,1,1,0.46,0.1,equal,equal_c01,4
0,1,0,1,1,0,51,51,0,1,0.47058823529411764,0.1,equal,equal_c01,4
0,1,1,0,0,0,52,52,0,1,0.4807692307692308,0.1,equal,equal_c01,4
0,0,0,1,0,0,53,53,1,0,0.4716981132075472,0.1,equal,equal_c01,4
1,1,1,1,1,1,54,54,1,1,0.48148148148148145,0.1,equal,equal_c01,4
1,0,1,0,1,1,55,55,1,1,0.4909090909090909,0.1,equal,equal_c01,4
1,0,1,0,1,1,56,56,1,1,0.5,0.1,equal,equal_c01,4
0,0,0,1,1,0,57,57,1,0,0.49122807017543857,0.1,equal,equal_c01,4
1,1,1,0,1,1,58,58,0,0,0.4827586206896552,0.1,equal,equal_c01,4
1,1,1,1,1,1,59,59,0,0,0.4745762711864407,0.1,equal,equal_c01,4
1,1,1,1,1,1,60,60,1,1,0.48333333333333334,0.1,equal,equal_c01,4
0,0,1,0,1,0,61,61,1,0,0.47540983606557374,0.1,equal,equal_c01,4
0,0,1,1,1,0,62,62,0,1,0.4838709677419355,0.1,equal,equal_c01,4
1,1,1,1,0,1,63,63,1,1,0.49206349206349204,0.1,equal,equal_c01,4
1,1,0,1,1,0,64,64,1,0,0.484375,0.1,equal,equal_c01,4
1,0,1,1,1,1,65,65,0,0,0.47692307692307695,0.1,equal,equal_c01,4
0,0,0,1,0,0,66,66,1,0,0.4696969696969697,0.1,equal,equal_c01,4
1,1,1,1,0,1,67,67,0,0,0.4626865671641791,0.1,equal,equal_c01,4
1,0,1,1,1,1,68,68,0,0,0.45588235294117646,0.1,equal,equal_c01,4
0,1,0,0,1,0,69,69,1,0,0.4492753623188406,0.1,equal,equal_c01,4
1,0,1,0,1,1,70,70,1,1,0.45714285714285713,0.1,equal,equal_c01,4
1,1,1,1,1,1,71,71,1,1,0.4647887323943662,0.1,equal,equal_c01,4
1,1,1,1,0,1,72,72,0,0,0.4583333333333333,0.1,equal,equal_c01,4
1,1,1,0,1,1,73,73,1,1,0.4657534246575342,0.1,equal,equal_c01,4
1,0,1,1,0,1,74,74,1,1,0.47297297297297297,0.1,equal,equal_c01,4
0,1,0,1,1,0,75,75,1,0,0.4666666666666667,0.1,equal,equal_c01,4
1,1,1,0,0,1,76,76,1,1,0.47368421052631576,0.1,equal,equal_c01,4
1,1,0,1,1,0,77,77,0,1,0.4805194805194805,0.1,equal,equal_c01,4
0,0,1,0,1,0,78,78,1,0,0.47435897435897434,0.1,equal,equal_c01,4
0,1,0,1,0,0,79,79,1,0,0.46835443037974683,0.1,equal,equal_c01,4
1,1,0,1,0,0,80,80,1,0,0.4625,0.1,equal,equal_c01,4
1,0,1,0,1,1,81,81,0,0,0.4567901234567901,0.1,equal,equal_c01,4
1,0,0,1,1,0,82,82,1,0,0.45121951219512196,0.1,equal,equal_c01,4
0,0,0,1,1,0,83,83,1,0,0.4457831325301205,0.1,equal,equal_c01,4
1,1,1,1,1,1,84,84,0,0,0.44047619047619047,0.1,equal,equal_c01,4
0,0,1,1,1,0,85,85,1,0,0.43529411764705883,0.1,equal,equal_c01,4
0,0,1,1,0,0,86,86,1,0,0.43023255813953487,0.1,equal,equal_c01,4
0,1,1,0,0,0,87,87,1,0,0.42528735632183906,0.1,equal,equal_c01,4
1,1,1,1,1,1,88,88,1,1,0.4318181818181818,0.1,equal,equal_c01,4
1,1,0,1,1,0,89,89,0,1,0.43820224719101125,0.1,equal,equal_c01,4
0,0,1,1,1,0,90,90,0,1,0.4444444444444444,0.1,equal,equal_c01,4
0,0,1,0,0,0,91,91,1,0,0.43956043956043955,0.1,equal,equal_c01,4
1,0,1,0,0,1,92,92,1,1,0.44565217391304346,0.1,equal,equal_c01,4
1,0,1,1,0,1,93,93,1,1,0.45161290322580644,0.1,equal,equal_c01,4
1,0,1,0,1,1,94,94,1,1,0.4574468085106383,0.1,equal,equal_c01,4
1,1,1,1,1,1,95,95,1,1,0.4631578947368421,0.1,equal,equal_c01,4
0,1,1,1,0,0,96,96,0,1,0.46875,0.1,equal,equal_c01,4
1,0,1,1,1,1,1,1,1,1,1,0.1,equal,equal_c01,5
0,0,1,1,0,0,2,2,1,0,0.5,0.1,equal,equal_c01,5
0,0,0,1,0,0,3,3,1,0,0.3333333333333333,0.1,equal,equal_c01,5
1,1,1,1,1,1,4,4,0,0,0.25,0.1,equal,equal_c01,5
1,0,1,1,1,1,5,5,0,0,0.2,0.1,equal,equal_c01,5
1,1,1,0,1,1,6,6,0,0,0.16666666666666666,0.1,equal,equal_c01,5
1,1,0,1,1,0,7,7,0,1,0.2857142857142857,0.1,equal,equal_c01,5
1,0,1,0,1,1,8,8,0,0,0.25,0.1,equal,equal_c01,5
1,1,1,1,1,1,9,9,1,1,0.3333333333333333,0.1,equal,equal_c01,5
0,0,1,1,1,0,10,10,0,1,0.4,0.1,equal,equal_c01,5
1,1,1,1,0,1,11,11,0,0,0.36363636363636365,0.1,equal,equal_c01,5
1,0,1,1,0,1,12,12,0,0,0.3333333333333333,0.1,equal,equal_c01,5
0,0,0,1,1,0,13,13,0,1,0.38461538461538464,0.1,equal,equal_c01,5
1,0,1,0,1,1,14,14,1,1,0.42857142857142855,0.1,equal,equal_c01,5
1,1,1,0,0,1,15,15,0,0,0.4,0.1,equal,equal_c01,5
0,1,0,1,1,0,16,16,1,0,0.375,0.1,equal,equal_c01,5
1,0,1,0,1,1,17,17,0,0,0.35294117647058826,0.1,equal,equal_c01,5
0,0,1,0,0,0,18,18,0,1,0.3888888888888889,0.1,equal,equal_c01,5
0,1,0,0,1,0,19,19,1,0,0.3684210526315789,0.1,equal,equal_c01,5
0,1,0,1,0,0,20,20,1,0,0.35,0.1,equal,equal_c01,5
0,0,1,1,1,0,21,21,0,1,0.38095238095238093,0.1,equal,equal_c01,5
1,1,1,1,1,1,22,22,0,0,0.36363636363636365,0.1,equal,equal_c01,5
1,1,0,1,1,0,23,23,1,0,0.34782608695652173,0.1,equal,equal_c01,5
1,0,1,1,0,1,24,24,1,1,0.375,0.1,equal,equal_c01,5
0,1,1,0,0,0,25,25,0,1,0.4,0.1,equal,equal_c01,5
1,0,1,0,0,1,26,26,0,0,0.38461538461538464,0.1,equal,equal_c01,5
0,1,1,1,0,0,27,27,1,0,0.37037037037037035,0.1,equal,equal_c01,5
1,1,1,1,1,1,28,28,0,0,0.35714285714285715,0.1,equal,equal_c01,5
1,1,1,1,0,1,29,29,0,0,0.3448275862068966,0.1,equal,equal_c01,5
1,1,0,1,0,0,30,30,1,0,0.3333333333333333,0.1,equal,equal_c01,5
0,0,1,0,1,0,31,31,0,1,0.3548387096774194,0.1,equal,equal_c01,5
1,0,0,1,1,0,32,32,1,0,0.34375,0.1,equal,equal_c01,5
1,1,1,1,1,1,33,33,0,0,0.3333333333333333,0.1,equal,equal_c01,5
0,0,1,1,0,0,34,34,1,0,0.3235294117647059,0.1,equal,equal_c01,5
1,0,0,1,1,0,35,35,0,1,0.34285714285714286,0.1,equal,equal_c01,5
1,0,1,0,1,1,36,36,1,1,0.3611111111111111,0.1,equal,equal_c01,5
0,0,0,1,0,0,37,37,0,1,0.3783783783783784,0.1,equal,equal_c01,5
1,1,1,1,1,1,38,38,0,0,0.3684210526315789,0.1,equal,equal_c01,5
1,1,1,1,0,1,39,39,1,1,0.38461538461538464,0.1,equal,equal_c01,5
1,1,0,1,1,0,40,40,0,1,0.4,0.1,equal,equal_c01,5
1,0,1,0,0,1,41,41,1,1,0.4146341463414634,0.1,equal,equal_c01,5
1,1,0,1,0,0,42,42,1,0,0.40476190476190477,0.1,equal,equal_c01,5
1,1,1,1,1,1,43,43,0,0,0.3953488372093023,0.1,equal,equal_c01,5
0,0,1,1,1,0,44,44,0,1,0.4090909090909091,0.1,equal,equal_c01,5
0,1,0,0,1,0,45,45,1,0,0.4,0.1,equal,equal_c01,5
1,1,1,1,0,1,46,46,1,1,0.41304347826086957,0.1,equal,equal_c01,5
0,1,0,1,0,0,47,47,0,1,0.425531914893617,0.1,equal,equal_c01,5
1,1,1,0,1,1,48,48,0,0,0.4166666666666667,0.1,equal,equal_c01,5
1,1,0,1,1,0,49,49,0,1,0.42857142857142855,0.1,equal,equal_c01,5
1,0,1,1,1,1,50,50,0,0,0.42,0.1,equal,equal_c01,5
1,1,1,1,1,1,51,51,1,1,0.43137254901960786,0.1,equal,equal_c01,5
1,0,1,0,1,1,52,52,0,0,0.4230769230769231,0.1,equal,equal_c01,5
0,0,1,0,0,0,53,53,1,0,0.41509433962264153,0.1,equal,equal_c01,5
0,0,0,1,1,0,54,54,1,0,0.4074074074074074,0.1,equal,equal_c01,5
0,0,1,0,1,0,55,55,0,1,0.41818181818181815,0.1,equal,equal_c01,5
1,0,1,1,0,1,56,56,0,0,0.4107142857142857,0.1,equal,equal_c01,5
0,1,1,1,0,0,57,57,0,1,0.42105263157894735,0.1,equal,equal_c01,5
0,1,0,1,1,0,58,58,0,1,0.43103448275862066,0.1,equal,equal_c01,5
0,0,1,1,1,0,59,59,0,1,0.4406779661016949,0.1,equal,equal_c01,5
1,0,1,0,1,1,60,60,0,0,0.43333333333333335,0.1,equal,equal_c01,5
1,0,1,1,0,1,61,61,1,1,0.4426229508196721,0.1,equal,equal_c01,5
1,0,1,1,1,1,62,62,1,1,0.45161290322580644,0.1,equal,equal_c01,5
0,1,1,0,0,0,63,63,1,0,0.4444444444444444,0.1,equal,equal_c01,5
1,1,1,0,0,1,64,64,1,1,0.453125,0.1,equal,equal_c01,5
1,1,1,0,0,1,65,65,1,1,0.46153846153846156,0.1,equal,equal_c01,5
0,1,0,1,1,0,66,66,1,0,0.45454545454545453,0.1,equal,equal_c01,5
0,0,1,0,0,0,67,67,1,0,0.44776119402985076,0.1,equal,equal_c01,5
0,1,1,0,0,0,68,68,0,1,0.45588235294117646,0.1,equal,equal_c01,5
0,0,1,1,1,0,69,69,0,1,0.463768115942029,0.1,equal,equal_c01,5
1,1,0,1,1,0,70,70,0,1,0.4714285714285714,0.1,equal,equal_c01,5
1,1,1,1,1,1,71,71,1,1,0.4788732394366197,0.1,equal,equal_c01,5
0,1,0,1,0,0,72,72,1,0,0.4722222222222222,0.1,equal,equal_c01,5
1,0,1,1,1,1,73,73,1,1,0.4794520547945205,0.1,equal,equal_c01,5
1,0,1,1,0,1,74,74,0,0,0.47297297297297297,0.1,equal,equal_c01,5
1,0,1,0,1,1,75,75,1,1,0.48,0.1,equal,equal_c01,5
0,1,0,0,1,0,76,76,1,0,0.47368421052631576,0.1,equal,equal_c01,5
1,0,1,1,0,1,77,77,0,0,0.4675324675324675,0.1,equal,equal_c01,5
1,1,0,1,0,0,78,78,1,0,0.46153846153846156,0.1,equal,equal_c01,5
0,0,1,0,1,0,79,79,1,0,0.45569620253164556,0.1,equal,equal_c01,5
1,1,1,0,1,1,80,80,0,0,0.45,0.1,equal,equal_c01,5
1,0,0,1,1,0,81,81,1,0,0.4444444444444444,0.1,equal,equal_c01,5
0,0,1,1,1,0,82,82,1,0,0.43902439024390244,0.1,equal,equal_c01,5
1,0,1,0,0,1,83,83,1,1,0.4457831325301205,0.1,equal,equal_c01,5
0,0,0,1,1,0,84,84,1,0,0.44047619047619047,0.1,equal,equal_c01,5
1,1,1,1,0,1,85,85,0,0,0.43529411764705883,0.1,equal,equal_c01,5
1,0,1,1,1,1,86,86,1,1,0.4418604651162791,0.1,equal,equal_c01,5
1,0,1,0,1,1,87,87,0,0,0.4367816091954023,0.1,equal,equal_c01,5
0,1,1,1,0,0,88,88,0,1,0.4431818181818182,0.1,equal,equal_c01,5
1,1,1,1,0,1,89,89,0,0,0.43820224719101125,0.1,equal,equal_c01,5
1,1,1,1,1,1,90,90,0,0,0.43333333333333335,0.1,equal,equal_c01,5
1,1,1,1,1,1,91,91,0,0,0.42857142857142855,0.1,equal,equal_c01,5
0,0,0,1,0,0,92,92,1,0,0.42391304347826086,0.1,equal,equal_c01,5
1,1,0,1,1,0,93,93,0,1,0.43010752688172044,0.1,equal,equal_c01,5
1,0,1,0,1,1,94,94,1,1,0.43617021276595747,0.1,equal,equal_c01,5
0,0,1,1,0,0,95,95,1,0,0.43157894736842106,0.1,equal,equal_c01,5
1,1,1,1,1,1,96,96,0,0,0.4270833333333333,0.1,equal,equal_c01,5
