f1,f2,f3,f4,f5,dangerous,trial,sequence,sim_response,correct,performance,c,w,agent,subject
0,1,1,0,0,0,38,38,0,1,0.5,0.1,informed,informed_c01,4
1,1,0,1,0,0,39,39,1,0,0.48717948717948717,0.1,informed,informed_c01,4
1,0,1,0,1,1,40,40,1,1,0.5,0.1,informed,informed_c01,4
0,0,1,1,0,0,41,41,0,1,0.5121951219512195,0.1,informed,informed_c01,4
1,1,0,1,1,0,42,42,1,0,0.5,0.1,informed,informed_c01,4
1,1,1,1,1,1,43,43,0,0,0.4883720930232558,0.1,informed,informed_c01,4
1,0,0,1,1,0,44,44,1,0,0.4772727272727273,0.1,informed,informed_c01,4
1,1,1,1,1,1,45,45,0,0,0.4666666666666667,0.1,informed,informed_c01,4
0,0,1,1,1,0,46,46,1,0,0.45652173913043476,0.1,informed,informed_c01,4
0,1,1,1,0,0,47,47,0,1,0.46808510638297873,0.1,informed,informed_c01,4
1,0,1,1,0,1,48,48,0,0,0.4583333333333333,0.1,informed,informed_c01,4
0,0,0,1,0,0,49,49,1,0,0.4489795918367347,0.1,informed,informed_c01,4
0,0,1,0,1,0,50,50,1,0,0.44,0.1,informed,informed_c01,4
1,1,1,1,1,1,51,51,1,1,0.45098039215686275,0.1,informed,informed_c01,4
1,1,1,0,0,1,52,52,1,1,0.46153846153846156,0.1,informed,informed_c01,4
1,1,1,1,1,1,53,53,1,1,0.4716981132075472,0.1,informed,informed_c01,4
1,1,0,1,1,0,54,54,0,1,0.48148148148148145,0.1,informed,informed_c01,4
1,1,1,0,1,1,55,55,0,0,0.4727272727272727,0.1,informed,informed_c01,4
1,1,1,1,0,1,56,56,1,1,0.48214285714285715,0.1,informed,informed_c01,4
0,0,1,0,0,0,57,57,1,0,0.47368421052631576,0.1,informed,informed_c01,4
1,0,1,0,0,1,58,58,1,1,0.4827586206896552,0.1,informed,informed_c01,4
1,0,1,0,1,1,59,59,1,1,0.4915254237288136,0.1,informed,informed_c01,4
1,0,1,1,0,1,60,60,1,1,0.5,0.1,informed,informed_c01,4
1,0,1,0,1,1,61,61,1,1,0.5081967213114754,0.1,informed,informed_c01,4
1,0,1,1,1,1,62,62,1,1,0.5161290322580645,0.1,informed,informed_c01,4
0,1,0,1,1,0,63,63,1,0,0.5079365079365079,0.1,informed,informed_c01,4
0,0,0,1,1,0,64,64,0,1,0.515625,0.1,informed,informed_c01,4
0,0,1,1,1,0,65,65,1,0,0.5076923076923077,0.1,informed,informed_c01,4
1,1,1,1,0,1,66,66,0,0,0.5,0.1,informed,informed_c01,4
1,1,0,1,1,0,67,67,1,0,0.4925373134328358,0.1,informed,informed_c01,4
1,1,1,1,1,1,68,68,0,0,0.4852941176470588,0.1,informed,informed_c01,4
1,1,1,1,1,1,69,69,1,1,0.4927536231884058,0.1,informed,informed_c01,4
0,0,1,1,0,0,70,70,1,0,0.4857142857142857,0.1,informed,informed_c01,4
0,1,0,1,1,0,71,71,1,0,0.4788732394366197,0.1,informed,informed_c01,4
1,0,1,1,1,1,72,72,1,1,0.4861111111111111,0.1,informed,informed_c01,4
0,1,1,0,0,0,73,73,1,0,0.4794520547945205,0.1,informed,informed_c01,4
1,1,0,1,0,0,74,74,0,1,0.4864864864864865,0.1,informed,informed_c01,4
1,0,1,1,0,1,75,75,1,1,0.49333333333333335,0.1,informed,informed_c01,4
0,1,0,0,1,0,76,76,1,0,0.4868421052631579,0.1,informed,informed_c01,4
1,0,1,1,1,1,77,77,0,0,0.4805194805194805,0.1,informed,informed_c01,4
1,0,1,0,1,1,78,78,0,0,0.47435897435897434,0.1,informed,informed_c01,4
1,1,1,1,1,1,79,79,1,1,0.4810126582278481,0.1,informed,informed_c01,4
1,1,1,0,0,1,80,80,1,1,0.4875,0.1,informed,informed_c01,4
0,1,1,1,0,0,81,81,0,1,0.49382716049382713,0.1,informed,informed_c01,4
1,0,1,0,0,1,82,82,1,1,0.5,0.1,informed,informed_c01,4
1,0,1,0,1,1,83,83,0,0,0.4939759036144578,0.1,informed,informed_c01,4
1,1,1,1,1,1,84,84,0,0,0.4880952380952381,0.1,informed,informed_c01,4
1,1,1,1,0,1,85,85,1,1,0.49411764705882355,0.1,informed,informed_c01,4
0,0,0,1,1,0,86,86,0,1,0.5,0.1,informed,informed_c01,4
0,0,1,0,0,0,87,87,1,0,0.4942528735632184,0.1,informed,informed_c01,4
1,0,1,0,1,1,88,88,0,0,0.48863636363636365,0.1,informed,informed_c01,4
1,0,0,1,1,0,89,89,1,0,0.48314606741573035,0.1,informed,informed_c01,4
1,1,1,0,1,1,90,90,0,0,0.4777777777777778,0.1,informed,informed_c01,4
0,0,1,1,1,0,91,91,1,0,0.4725274725274725,0.1,informed,informed_c01,4
0,0,1,0,1,0,92,92,1,0,0.4673913043478261,0.1,informed,informed_c01,4
1,1,0,1,1,0,93,93,1,0,0.46236559139784944,0.1,informed,informed_c01,4
0,0,0,1,0,0,94,94,1,0,0.4574468085106383,0.1,informed,informed_c01,4
1,0,1,1,0,1,95,95,1,1,0.4631578947368421,0.1,informed,informed_c01,4
0,1,0,1,0,0,96,96,1,0,0.4583333333333333,0.1,informed,informed_c01,4
0,1,0,1,1,0,1,1,1,0,0,0.1,informed,informed_c01,5
0,1,1,0,0,0,2,2,1,0,0,0.1,informed,informed_c01,5
0,0,1,1,0,0,3,3,0,1,0.3333333333333333,0.1,informed,informed_c01,5
1,1,0,1,1,0,4,4,1,0,0.25,0.1,informed,informed_c01,5
1,0,1,0,0,1,5,5,1,1,0.4,0.1,informed,informed_c01,5
0,1,1,1,0,0,6,6,1,0,0.3333333333333333,0.1,informed,informed_c01,5
0,0,1,0,1,0,7,7,0,1,0.42857142857142855,0.1,informed,informed_c01,5
1,1,1,1,1,1,8,8,1,1,0.5,0.1,informed,informed_c01,5
1,1,1,1,1,1,9,9,1,1,0.5555555555555556,0.1,informed,informed_c01,5
1,0,1,1,0,1,10,10,0,0,0.5,0.1,informed,informed_c01,5
1,1,1,1,1,1,11,11,0,0,0.45454545454545453,0.1,informed,informed_c01,5
1,1,0,1,0,0,12,12,1,0,0.4166666666666667,0.1,informed,informed_c01,5
1,1,1,1,0,1,13,13,1,1,0.46153846153846156,0.1,informed,informed_c01,5
1,0,1,1,0,1,14,14,0,0,0.42857142857142855,0.1,informed,informed_c01,5
1,0,1,0,1,1,15,15,0,0,0.4,0.1,informed,informed_c01,5
0,0,1,1,1,0,16,16,0,1,0.4375,0.1,informed,informed_c01,5
0,0,1,1,1,0,17,17,0,1,0.47058823529411764,0.1,informed,informed_c01,5
1,1,1,1,1,1,18,18,1,1,0.5,0.1,informed,informed_c01,5
1,0,1,0,1,1,19,19,0,0,0.47368421052631576,0.1,informed,informed_c01,5
0,1,0,1,0,0,20,20,0,1,0.5,0.1,informed,informed_c01,5
0,0,1,0,0,0,21,21,1,0,0.47619047619047616,0.1,informed,informed_c01,5
1,0,1,0,1,1,22,22,1,1,0.5,0.1,informed,informed_c01,5
1,0,1,1,1,1,23,23,0,0,0.4782608695652174,0.1,informed,informed_c01,5
0,0,0,1,0,0,24,24,0,1,0.5,0.1,informed,informed_c01,5
0,1,0,0,1,0,25,25,1,0,0.48,0.1,informed,informed_c01,5
1,0,1,1,1,1,26,26,0,0,0.46153846153846156,0.1,informed,informed_c01,5
1,0,0,1,1,0,27,27,0,1,0.48148148148148145,0.1,informed,informed_c01,5
1,1,0,1,1,0,28,28,1,0,0.4642857142857143,0.1,informed,informed_c01,5
1,1,1,1,0,1,29,29,0,0,0.4482758620689655,0.1,informed,informed_c01,5
0,0,0,1,1,0,30,30,1,0,0.43333333333333335,0.1,informed,informed_c01,5
1,1,1,0,1,1,31,31,0,0,0.41935483870967744,0.1,informed,informed_c01,5
1,1,1,0,0,1,32,32,0,0,0.40625,0.1,informed,informed_c01,5
1,1,1,1,0,1,33,33,0,0,0.3939393939393939,0.1,informed,informed_c01,5
1,1,1,1,0,1,34,34,1,1,0.4117647058823529,0.1,informed,informed_c01,5
1,1,1,1,1,1,35,35,0,0,0.4,0.1,informed,informed_c01,5
1,1,1,1,1,1,36,36,1,1,0.4166666666666667,0.1,informed,informed_c01,5
0,1,1,1,0,0,37,37,1,0,0.40540540540540543,0.1,informed,informed_c01,5
0,0,1,1,1,0,38,38,0,1,0.42105263157894735,0.1,informed,informed_c01,5
1,0,1,0,0,1,39,39,0,0,0.41025641025641024,0.1,informed,informed_c01,5
0,1,0,1,0,0,40,40,0,1,0.425,0.1,informed,informed_c01,5
1,0,1,0,1,1,41,41,0,0,0.4146341463414634,0.1,informed,informed_c01,5
1,1,1,1,1,1,42,42,0,0,0.40476190476190477,0.1,informed,informed_c01,5
1,1,0,1,1,0,43,43,0,1,0.4186046511627907,0.1,informed,informed_c01,5
0,1,0,0,1,0,44,44,1,0,0.4090909090909091,0.1,informed,informed_c01,5
1,1,1,1,1,1,45,45,0,0,0.4,0.1,informed,informed_c01,5
1,0,1,0,1,1,46,46,1,1,0.41304347826086957,0.1,informed,informed_c01,5
1,1,1,0,1,1,47,47,1,1,0.425531914893617,0.1,informed,informed_c01,5
0,1,1,0,0,0,48,48,0,1,0.4375,0.1,informed,informed_c01,5
1,1,0,1,1,0,49,49,0,1,0.4489795918367347,0.1,informed,informed_c01,5
1,0,1,1,0,1,50,50,1,1,0.46,0.1,informed,informed_c01,5
1,0,0,1,1,0,51,51,0,1,0.47058823529411764,0.1,informed,informed_c01,5
0,0,1,0,1,0,52,52,1,0,0.46153846153846156,0.1,informed,informed_c01,5
1,1,0,1,0,0,53,53,1,0,0.4528301886792453,0.1,informed,informed_c01,5
0,0,1,1,0,0,54,54,1,0,0.4444444444444444,0.1,informed,informed_c01,5
0,0,1,1,1,0,55,55,1,0,0.43636363636363634,0.1,informed,informed_c01,5
1,0,1,1,0,1,56,56,1,1,0.44642857142857145,0.1,informed,informed_c01,5
1,0,1,1,1,1,57,57,1,1,0.45614035087719296,0.1,informed,informed_c01,5
0,1,0,1,1,0,58,58,0,1,0.46551724137931033,0.1,informed,informed_c01,5
1,1,1,0,0,1,59,59,0,0,0.4576271186440678,0.1,informed,informed_c01,5
0,0,0,1,0,0,60,60,1,0,0.45,0.1,informed,informed_c01,5
1,0,1,0,1,1,61,61,1,1,0.45901639344262296,0.1,informed,informed_c01,5
0,0,1,0,0,0,62,62,1,0,0.45161290322580644,0.1,informed,informed_c01,5
1,0,1,1,1,1,63,63,1,1,0.4603174603174603,0.1,informed,informed_c01,5
0,0,0,1,1,0,64,64,1,0,0.453125,0.1,informed,informed_c01,5
1,1,1,1,1,1,65,65,0,0,0.4461538461538462,0.1,informed,informed_c01,5
1,1,0,1,1,0,66,66,1,0,0.4393939393939394,0.1,informed,informed_c01,5
1,1,1,1,1,1,67,67,1,1,0.44776119402985076,0.1,informed,informed_c01,5
0,1,0,1,0,0,68,68,0,1,0.45588235294117646,0.1,informed,informed_c01,5
1,0,1,1,0,1,69,69,1,1,0.463768115942029,0.1,informed,informed_c01,5
0,0,1,0,1,0,70,70,1,0,0.45714285714285713,0.1,informed,informed_c01,5
1,1,1,1,0,1,71,71,0,0,0.4507042253521127,0.1,informed,informed_c01,5
0,1,1,0,0,0,72,72,0,1,0.4583333333333333,0.1,informed,informed_c01,5
0,1,0,0,1,0,73,73,0,1,0.4657534246575342,0.1,informed,informed_c01,5
0,0,1,1,0,0,74,74,1,0,0.4594594594594595,0.1,informed,informed_c01,5
1,0,0,1,1,0,75,75,1,0,0.4533333333333333,0.1,informed,informed_c01,5
0,1,1,1,0,0,76,76,0,1,0.4605263157894737,0.1,informed,informed_c01,5
0,0,1,1,1,0,77,77,0,1,0.4675324675324675,0.1,informed,informed_c01,5
1,1,1,1,1,1,78,78,0,0,0.46153846153846156,0.1,informed,informed_c01,5
0,0,1,0,0,0,79,79,0,1,0.46835443037974683,0.1,informed,informed_c01,5
1,1,0,1,0,0,80,80,1,0,0.4625,0.1,informed,informed_c01,5
1,1,1,0,1,1,81,81,0,0,0.4567901234567901,0.1,informed,informed_c01,5
1,0,1,0,1,1,82,82,0,0,0.45121951219512196,0.1,informed,informed_c01,5
1,0,1,0,0,1,83,83,1,1,0.4578313253012048,0.1,informed,informed_c01,5
1,0,1,1,1,1,84,84,1,1,0.4642857142857143,0.1,informed,informed_c01,5
0,0,1,1,1,0,85,85,0,1,0.47058823529411764,0.1,informed,informed_c01,5
0,1,0,1,1,0,86,86,1,0,0.46511627906976744,0.1,informed,informed_c01,5
0,0,0,1,0,0,87,87,0,1,0.47126436781609193,0.1,informed,informed_c01,5
1,1,1,0,0,1,88,88,1,1,0.4772727272727273,0.1,informed,informed_c01,5
1,1,1,1,0,1,89,89,0,0,0.47191011235955055,0.1,informed,informed_c01,5
1,0,1,0,1,1,90,90,1,1,0.4777777777777778,0.1,informed,informed_c01,5
1,0,1,1,1,1,91,91,1,1,0.4835164835164835,0.1,informed,informed_c01,5
1,0,1,1,0,1,92,92,0,0,0.4782608695652174,0.1,informed,informed_c01,5
1,1,0,1,1,0,93,93,1,0,0.4731182795698925,0.1,informed,informed_c01,5
0,0,0,1,1,0,94,94,1,0,0.46808510638297873,0.1,informed,informed_c01,5
1,0,1,0,1,1,95,95,1,1,0.47368421052631576,0.1,informed,informed_c01,5
1,1,1,1,1,1,96,96,1,1,0.4791666666666667,0.1,informed,informed_c01,5
